Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2017,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.99888596536608
Kenya,KEN,2016,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.94308380215939
Kenya,KEN,2015,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.82183675131278
Kenya,KEN,2014,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.16318173844802
Kenya,KEN,2013,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.42519487025213
Kenya,KEN,2012,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.4823108913836
Kenya,KEN,2011,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.11141942445168
Kenya,KEN,2010,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.96840312294499
Kenya,KEN,2009,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.52591007331458
Kenya,KEN,2008,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.7753007410037
Kenya,KEN,2007,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.02287730672705
Kenya,KEN,2006,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.63468535210084
Kenya,KEN,2005,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.47558283624021
Kenya,KEN,2004,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.3250518490502
Kenya,KEN,2003,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.44417409525168
Kenya,KEN,2002,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.26595339488361
Kenya,KEN,2001,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.35106302760932
Kenya,KEN,2000,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.16199502782606
Kenya,KEN,1999,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.43281953803569
Kenya,KEN,1998,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.42905099888069
Kenya,KEN,1997,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.49425608117447
Kenya,KEN,1996,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.54434662061191
Kenya,KEN,1995,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.49919743141413
Kenya,KEN,1994,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.54071219265381
Kenya,KEN,1993,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.41040217411044
Kenya,KEN,1992,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.55192711968317
Kenya,KEN,1991,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.81996335425899
Kenya,KEN,1990,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,8.8401441268786
Kenya,KEN,2023,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.3745456763117
Kenya,KEN,2022,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.4376210703247
Kenya,KEN,2021,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.7369704105015
Kenya,KEN,2020,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.1289387202784
Kenya,KEN,2019,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.909546251785
Kenya,KEN,2018,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,23.1133767187919
Kenya,KEN,2017,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,23.1441579407064
Kenya,KEN,2016,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.1701438949297
Kenya,KEN,2015,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.5157568218046
Kenya,KEN,2014,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.1708175518378
Kenya,KEN,2013,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.2945654720075
Kenya,KEN,2012,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.8680363632087
Kenya,KEN,2011,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.9221515846194
Kenya,KEN,2010,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.4882652643265
Kenya,KEN,2009,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.5742313102895
Kenya,KEN,2008,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.4634094223609
Kenya,KEN,2007,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.2753052485827
Kenya,KEN,2006,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.7153573549737
Kenya,KEN,2005,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.1267908098726
Kenya,KEN,2004,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.363705913855
Kenya,KEN,2003,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,16.7385761754146
Kenya,KEN,2002,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,19.0989702752234
Kenya,KEN,2001,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,22.6063088227683
Kenya,KEN,2000,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,25.6695676324699
Kenya,KEN,1999,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,24.6614283551774
Kenya,KEN,1998,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,24.1698585951675
Kenya,KEN,1997,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.2372269748305
Kenya,KEN,1996,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,17.9623370352486
Kenya,KEN,1995,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,18.8839694686438
Kenya,KEN,1994,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.3874093405011
Kenya,KEN,1993,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.2544851327599
Kenya,KEN,1992,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,19.4591783671347
Kenya,KEN,1991,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,19.4829956199687
Kenya,KEN,1990,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,20.7832063461925
Kenya,KEN,2024,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.35
Kenya,KEN,2023,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,18.67
Kenya,KEN,2022,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.79
Kenya,KEN,2021,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.82
Kenya,KEN,2020,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.32
Kenya,KEN,2019,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.66
Kenya,KEN,2018,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.46
Kenya,KEN,2017,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.38
Kenya,KEN,2016,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.38
Kenya,KEN,2015,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.79
Kenya,KEN,2014,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,12.25
Kenya,KEN,2013,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,9.02
Kenya,KEN,2012,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.11
Kenya,KEN,2011,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,7.51
Kenya,KEN,2010,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.08
Kenya,KEN,2009,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.83
Kenya,KEN,2008,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.57
Kenya,KEN,2007,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.68
Kenya,KEN,2006,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.83
Kenya,KEN,2005,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.91
